node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
6305,0,4590,6.283,5.817,7.186,8.260,10.721,7.248,6.679,3.021,10.694,0.000,0.000
6306,0,4591,5.504,2.496,7.190,8.313,11.028,6.553,5.561,2.812,5.755,0.000,0.000
6307,0,4592,5.537,3.141,7.178,8.329,11.008,6.568,5.618,2.795,6.086,0.000,0.000
6308,0,4593,5.407,3.619,7.185,8.354,11.012,6.402,5.426,2.841,6.562,0.000,0.000
6309,0,4594,5.839,5.365,7.245,8.281,10.889,6.733,5.910,2.739,9.399,0.000,0.000
6310,0,4595,5.527,4.938,7.250,8.279,10.879,6.441,5.599,2.773,8.150,0.000,0.000
6311,0,4596,4.737,0.916,7.584,9.207,11.552,5.634,3.953,2.869,5.229,0.000,0.000
6312,0,4597,4.581,0.714,7.582,9.213,11.552,5.481,3.807,2.869,5.068,0.000,0.000
6313,0,4598,4.372,5.186,7.413,9.260,10.702,5.229,4.299,2.375,8.572,0.000,0.000
6314,0,4599,4.632,5.483,7.433,9.231,10.739,5.480,4.560,2.429,9.004,0.000,0.000
6315,0,4600,4.594,5.592,7.433,9.271,10.756,5.443,4.476,2.411,8.745,0.000,0.000
6316,0,4601,4.484,0.000,7.372,8.539,11.212,5.182,4.023,2.921,5.744,0.000,0.000
6317,0,4602,5.954,4.885,7.187,8.833,10.820,6.936,6.195,2.855,8.364,0.000,0.000
6318,0,4603,6.273,4.769,7.147,8.842,10.790,7.258,6.511,2.857,8.698,0.000,0.000
6319,0,4604,5.948,5.299,7.201,8.721,10.979,6.639,5.568,2.155,9.194,0.000,0.000
6320,0,4605,5.826,4.506,7.169,8.456,11.021,6.568,5.363,2.221,8.706,0.000,0.000
6321,0,4606,5.908,4.588,7.195,8.403,11.171,6.745,5.306,2.380,8.746,0.000,0.000
6322,0,4607,6.053,4.710,7.199,8.374,11.177,6.879,5.392,2.397,8.391,0.000,0.000
6323,0,4608,6.220,5.870,7.236,8.323,11.159,6.928,5.667,2.399,9.157,0.000,0.000
6324,0,4609,5.947,5.128,7.173,inf,11.234,6.767,5.226,2.384,9.152,0.000,0.000
6325,0,4610,5.107,2.759,7.666,8.850,11.800,6.062,3.358,2.441,5.822,0.000,0.000
6326,0,4611,4.891,0.000,7.665,8.969,11.793,5.831,3.325,2.434,4.228,0.000,0.000
6327,0,4612,5.078,0.000,7.653,9.029,11.831,6.015,3.547,2.483,4.422,0.000,0.000
6328,0,4613,4.908,0.000,7.632,9.007,11.817,5.845,3.422,2.444,4.234,0.000,0.000
6329,0,4614,4.785,3.114,7.594,9.065,11.812,5.719,3.263,2.561,4.003,0.000,0.000
6330,0,4615,4.822,3.744,7.595,9.125,11.829,5.744,3.298,2.502,5.656,0.000,0.000
6331,0,4616,4.338,3.088,7.176,9.394,10.749,5.340,4.646,2.680,3.821,0.000,0.000
6332,0,4617,5.234,4.162,7.149,9.365,10.804,6.199,5.436,2.764,5.044,0.000,0.000
6333,0,4618,5.800,4.214,7.456,8.656,11.278,6.867,5.305,2.978,8.282,0.000,0.000
6334,0,4619,6.056,5.629,7.505,9.126,11.228,7.086,5.699,2.984,9.107,0.000,0.000
6335,0,4620,5.546,3.514,7.337,8.225,11.162,6.267,4.843,2.560,7.882,0.000,0.000
6336,0,4621,5.502,3.718,7.327,8.234,11.172,6.204,4.764,2.520,8.083,0.000,0.000
6337,0,4622,5.352,4.094,7.330,8.201,11.198,6.008,4.575,2.525,8.437,0.000,0.000
6338,0,4623,5.167,4.515,7.340,8.080,11.214,5.802,4.455,2.464,8.693,0.000,0.000
6339,0,4624,5.095,2.448,7.206,8.811,11.087,6.304,5.108,3.154,5.076,0.000,0.000
6340,0,4625,5.192,2.973,7.196,8.818,11.110,6.357,5.201,3.195,6.710,0.000,0.000
6341,0,4626,5.054,2.089,7.132,8.502,11.009,6.287,5.261,3.555,5.501,0.000,0.000
6342,0,4627,4.816,1.076,7.222,8.368,11.009,5.952,5.000,3.468,4.240,0.000,0.000
6343,0,4628,6.068,8.537,7.727,9.393,10.528,6.588,6.006,2.101,14.249,0.000,0.000
6344,0,4629,6.321,8.259,7.679,9.197,10.473,6.846,6.303,2.027,13.844,0.000,0.000
6345,0,4630,6.509,8.049,7.678,9.019,10.463,7.014,6.514,1.987,13.563,0.000,0.000
6346,0,4631,4.817,8.777,7.769,9.626,10.588,5.132,4.424,2.215,14.715,0.000,0.000
6347,0,4632,5.808,8.881,7.732,9.314,10.556,6.251,5.599,2.123,14.714,0.000,0.000
6348,0,4633,6.006,8.691,7.733,9.345,10.532,6.513,5.912,2.103,14.432,0.000,0.000
6349,0,4634,5.437,5.693,7.313,8.447,10.735,6.253,5.701,2.897,8.629,0.000,0.000
6350,0,4635,5.854,6.163,7.293,8.301,10.698,6.708,6.137,2.869,9.341,0.000,0.000
6351,0,4636,5.969,6.304,7.267,8.308,10.711,6.823,6.221,2.767,9.729,0.000,0.000
6352,0,4637,6.138,6.477,7.266,8.431,10.702,6.957,6.350,2.697,10.056,0.000,0.000
6353,0,4638,5.108,0.192,7.216,8.739,11.452,6.311,4.186,3.239,8.463,0.000,0.000
6354,0,4639,4.763,0.000,7.235,8.712,11.437,5.907,3.850,3.178,8.614,0.000,0.000
6355,0,4640,3.600,1.792,7.559,9.094,11.500,4.528,2.591,3.009,2.449,0.000,0.000
6356,0,4641,4.553,1.410,7.555,9.252,11.498,5.572,3.824,3.123,3.390,0.000,0.000
6357,0,4642,4.631,3.773,7.704,8.926,11.652,5.723,3.645,3.181,8.357,0.000,0.000
6358,0,4643,4.651,4.450,7.678,9.137,11.670,5.746,3.738,3.207,9.001,0.000,0.000
6359,0,4644,4.973,2.811,7.145,8.747,11.294,6.041,4.190,2.959,6.060,0.000,0.000
6360,0,4645,4.734,0.000,7.118,8.745,11.421,5.837,4.201,3.252,3.769,0.000,0.000
6361,0,4646,5.271,6.948,7.673,9.317,10.621,5.730,5.322,2.380,11.006,0.000,0.000
6362,0,4647,5.057,6.904,7.705,9.117,10.953,5.574,4.926,2.667,11.269,0.000,0.000
6363,0,4648,5.481,0.779,7.358,8.969,10.776,5.905,5.349,1.929,5.537,0.000,0.000
6364,0,4649,5.643,2.441,7.368,9.094,10.844,6.188,5.494,2.071,6.928,0.000,0.000
6365,0,4650,5.613,3.166,7.367,9.104,10.807,6.163,5.494,2.057,7.097,0.000,0.000
6366,0,4651,5.585,4.268,7.391,9.211,10.823,6.178,5.514,2.107,7.456,0.000,0.000
6367,0,4652,5.230,4.916,7.410,9.191,10.855,5.851,5.050,2.292,7.243,0.000,0.000
6368,0,4653,6.237,5.502,7.208,8.286,10.781,7.216,6.527,2.935,10.787,0.000,0.000
6369,0,4654,4.801,4.690,7.759,10.035,11.468,5.840,3.908,3.187,7.064,0.000,0.000
6370,0,4655,4.130,4.010,7.733,10.444,11.456,5.096,3.356,3.103,6.589,0.000,0.000
6371,0,4656,4.838,4.908,7.361,8.597,11.074,5.662,4.266,2.489,7.065,0.000,0.000
6372,0,4657,5.138,4.735,7.373,8.594,11.132,6.018,4.559,2.548,6.918,0.000,0.000
6373,0,4658,5.453,4.677,7.384,8.742,11.195,6.320,4.934,2.517,6.811,0.000,0.000
6374,0,4659,3.998,0.000,7.967,9.723,11.760,4.950,3.080,3.142,3.623,0.000,0.000
6375,0,4660,3.806,0.000,7.962,9.727,11.791,4.740,2.837,3.050,3.312,0.000,0.000
6376,0,4661,4.946,3.327,7.375,8.721,11.394,6.140,3.992,3.326,6.536,0.000,0.000
6377,0,4662,4.455,2.783,7.340,8.787,11.361,5.683,3.581,3.483,5.994,0.000,0.000
6378,0,4663,5.177,4.387,7.139,8.836,11.153,6.266,5.043,3.264,7.598,0.000,0.000
6379,0,4664,4.912,4.318,7.127,8.857,11.131,5.993,4.790,3.223,6.929,0.000,0.000
6380,0,4665,4.639,0.220,7.692,10.354,11.507,5.751,3.709,3.376,4.055,0.000,0.000
6381,0,4666,4.632,0.444,7.719,10.518,11.539,5.734,3.699,3.321,4.215,0.000,0.000
6382,0,4667,4.391,0.348,7.726,10.705,11.510,5.519,3.380,3.311,4.001,0.000,0.000
6383,0,4668,4.732,1.107,7.776,10.495,11.529,5.781,3.940,3.316,4.412,0.000,0.000
6384,0,4669,4.729,1.155,7.779,10.465,11.527,5.788,3.898,3.315,4.310,0.000,0.000
6385,0,4670,4.504,1.240,7.795,10.219,11.579,5.599,3.631,3.365,3.924,0.000,0.000
6386,0,4671,4.526,1.270,7.783,10.155,11.570,5.636,3.637,3.361,3.905,0.000,0.000
6387,0,4672,4.547,1.297,7.752,10.067,11.538,5.682,3.699,3.441,3.855,0.000,0.000
6388,0,4673,4.486,0.837,7.812,9.213,11.533,5.646,3.459,3.593,4.011,0.000,0.000
6389,0,4674,4.587,0.675,7.799,9.240,11.488,5.758,3.580,3.594,4.209,0.000,0.000
6390,0,4675,4.823,0.312,7.776,9.201,11.463,6.009,3.815,3.602,4.524,0.000,0.000
6391,0,4676,4.841,0.000,7.178,8.627,11.045,5.850,4.548,2.541,7.016,0.000,0.000
6392,0,4677,5.150,0.000,7.172,8.612,10.975,6.099,4.915,2.430,7.422,0.000,0.000
6393,0,4678,5.444,1.815,7.184,8.647,11.004,6.205,5.298,2.434,7.367,0.000,0.000
6394,0,4679,5.418,2.403,7.196,8.655,10.959,6.148,5.235,2.414,7.714,0.000,0.000
6395,0,4680,5.375,3.124,7.197,8.656,10.960,6.073,5.146,2.412,8.081,0.000,0.000
6396,0,4681,5.060,3.255,7.200,8.670,10.866,5.719,4.719,2.259,7.705,0.000,0.000
6400,0,4682,4.534,5.082,7.325,inf,11.380,5.724,3.459,3.096,6.122,0.000,0.000
6401,0,4683,4.324,4.705,7.326,inf,11.346,5.527,3.232,3.128,5.193,0.000,0.000
6402,0,4684,3.892,2.835,7.823,8.996,11.817,5.094,2.847,3.158,6.130,0.000,0.000
6403,0,4685,4.080,3.149,7.820,8.988,11.807,5.276,2.982,3.167,6.256,0.000,0.000
6409,0,4686,4.652,0.000,7.209,8.986,11.165,5.639,4.281,2.855,7.757,0.000,0.000
6410,0,4687,5.020,0.142,7.212,8.905,11.144,5.992,4.727,2.817,7.195,0.000,0.000
6411,0,4688,5.233,2.801,7.199,8.957,11.161,6.250,4.965,2.926,7.182,0.000,0.000
6412,0,4689,5.289,3.191,7.188,8.928,11.203,6.325,5.051,2.986,6.776,0.000,0.000
6413,0,4690,5.482,3.865,7.190,8.790,11.155,6.530,5.287,2.950,5.586,0.000,0.000
6414,0,4691,5.315,3.188,7.196,8.771,11.142,6.430,5.203,2.992,5.132,0.000,0.000
6415,0,4692,5.427,2.658,7.201,8.869,11.150,6.562,5.320,2.978,5.585,0.000,0.000
6416,0,4693,5.515,3.097,7.189,8.808,11.124,6.592,5.345,2.902,7.089,0.000,0.000
6417,0,4694,5.479,3.434,7.189,8.814,11.127,6.523,5.267,2.870,7.881,0.000,0.000
6418,0,4695,5.196,4.362,7.217,8.888,11.194,6.233,4.956,2.981,9.027,0.000,0.000
6419,0,4696,3.666,2.770,7.321,9.090,11.473,4.771,2.651,2.805,1.026,0.000,0.000
6420,0,4697,6.051,6.075,7.489,8.449,11.163,6.721,5.586,2.202,9.001,0.000,0.000
6421,0,4698,6.021,5.860,7.467,8.452,11.206,6.719,5.562,2.228,8.718,0.000,0.000
6422,0,4699,6.026,5.757,7.469,8.453,11.194,6.730,5.573,2.214,8.582,0.000,0.000
6423,0,4700,5.845,5.575,7.489,8.457,11.187,6.563,5.392,2.204,8.357,0.000,0.000
6424,0,4701,5.155,2.466,7.549,8.549,11.617,6.115,4.207,2.602,5.523,0.000,0.000
6425,0,4702,5.479,0.688,7.544,8.539,11.588,6.436,4.507,2.612,6.282,0.000,0.000
6426,0,4703,5.370,0.000,7.540,8.539,11.597,6.317,4.326,2.574,6.476,0.000,0.000
6427,0,4704,5.458,2.563,7.572,8.518,11.661,6.391,4.285,2.582,7.462,0.000,0.000
6428,0,4705,5.729,6.220,7.394,8.854,10.563,6.443,6.032,2.685,9.961,0.000,0.000
6429,0,4706,5.810,6.236,7.412,8.887,10.523,6.523,6.116,2.639,9.980,0.000,0.000
6430,0,4707,5.895,6.166,7.363,8.698,10.593,6.572,6.110,2.770,9.852,0.000,0.000
6431,0,4708,5.864,5.617,7.332,8.572,10.563,6.524,6.011,2.650,9.485,0.000,0.000
6432,0,4709,5.758,5.444,7.274,8.251,10.561,6.422,5.912,2.596,9.519,0.000,0.000
6433,0,4710,5.707,5.384,7.274,8.251,10.561,6.373,5.864,2.596,9.557,0.000,0.000
6434,0,4711,6.107,5.460,7.249,8.260,10.653,6.887,6.373,2.567,10.302,0.000,0.000
6435,0,4712,6.053,4.664,7.224,8.094,10.769,6.914,6.303,2.618,9.415,0.000,0.000
6436,0,4713,5.842,4.773,7.264,8.052,10.797,6.634,5.968,2.543,7.914,0.000,0.000
6437,0,4714,3.569,6.660,7.773,10.771,11.484,3.296,0.796,2.679,11.177,0.000,0.000
6438,0,4715,2.706,6.140,8.007,12.004,0.000,0.000,0.000,0.000,10.751,0.000,0.000
6439,0,4716,2.120,4.713,8.007,12.152,0.000,0.000,0.000,0.000,9.532,0.000,0.000
6440,0,4717,5.045,3.679,7.452,9.074,11.499,5.920,3.682,2.715,4.672,0.000,0.000
6441,0,4718,4.903,5.634,7.573,9.433,11.289,6.006,4.220,3.210,9.742,0.000,0.000
6442,0,4719,4.883,5.220,7.618,9.283,11.327,6.008,4.165,3.203,9.589,0.000,0.000
6443,0,4720,4.940,4.562,7.624,9.281,11.288,6.071,4.323,3.148,9.503,0.000,0.000
6444,0,4721,4.919,2.532,7.635,9.044,11.325,6.060,4.378,3.226,9.325,0.000,0.000
6445,0,4722,4.417,1.168,7.719,8.965,11.278,5.607,3.741,3.143,8.423,0.000,0.000
6446,0,4723,4.438,1.228,7.799,9.035,11.153,5.594,3.820,2.977,8.018,0.000,0.000
6447,0,4724,4.587,1.410,7.804,9.050,11.085,5.707,4.122,2.905,7.498,0.000,0.000
6448,0,4725,4.095,0.000,7.595,9.655,11.696,5.089,1.994,3.064,3.422,0.000,0.000
6449,0,4726,3.652,0.000,7.593,9.536,11.587,4.595,1.306,2.960,2.875,0.000,0.000
6450,0,4727,4.414,2.128,7.764,10.010,11.781,5.484,2.587,3.141,5.904,0.000,0.000
6451,0,4728,4.568,2.481,7.762,10.138,11.791,5.634,2.771,3.159,6.179,0.000,0.000
6452,0,4729,4.544,2.636,7.754,9.457,11.772,5.607,2.774,3.140,6.072,0.000,0.000
6453,0,4730,4.437,3.064,7.746,9.450,11.801,5.484,2.704,3.208,6.360,0.000,0.000
6454,0,4731,4.321,3.420,7.751,9.483,11.829,5.346,2.555,3.279,6.733,0.000,0.000
6455,0,4732,4.153,3.797,7.753,9.556,11.810,5.151,2.330,3.220,7.184,0.000,0.000
6456,0,4733,4.220,0.000,7.826,9.302,11.703,5.225,2.534,2.851,4.897,0.000,0.000
6457,0,4734,3.985,0.000,7.865,9.423,11.727,4.995,2.476,2.804,4.739,0.000,0.000
6458,0,4735,4.525,0.000,7.701,9.230,11.688,5.661,3.400,3.155,4.653,0.000,0.000
6459,0,4736,4.197,0.000,7.726,9.255,11.733,5.379,3.288,3.160,4.208,0.000,0.000
6460,0,4737,4.466,0.000,7.704,9.361,11.735,5.698,3.601,3.415,5.373,0.000,0.000
6461,0,4738,4.020,2.201,7.236,10.075,11.582,5.078,2.799,3.042,4.798,0.000,0.000
6462,0,4739,4.330,2.915,7.269,9.803,11.493,5.421,3.109,3.061,5.137,0.000,0.000
6463,0,4740,4.542,2.118,7.969,9.201,11.202,5.154,4.099,2.840,6.053,0.000,0.000
6464,0,4741,4.445,1.997,7.974,9.216,11.191,5.063,4.023,2.833,5.967,0.000,0.000
6465,0,4742,4.603,0.652,7.662,9.005,11.753,5.752,2.943,3.254,6.199,0.000,0.000
6466,0,4743,4.319,0.620,7.687,9.059,11.723,5.413,2.673,3.236,4.137,0.000,0.000
6467,0,4744,4.396,1.584,7.690,9.087,11.700,5.492,2.644,3.178,4.576,0.000,0.000
6468,0,4745,4.379,2.648,7.678,9.091,11.715,5.466,2.594,3.125,4.699,0.000,0.000
6469,0,4746,4.605,4.154,7.604,9.033,11.696,5.662,2.708,3.009,5.638,0.000,0.000
6470,0,4747,4.345,0.913,7.272,9.042,11.086,5.197,3.981,2.632,3.368,0.000,0.000
6471,0,4748,4.648,2.598,7.302,9.632,11.119,5.514,4.240,2.726,4.568,0.000,0.000
6472,0,4749,2.185,6.315,7.907,12.122,9.629,1.386,1.386,3.000,11.501,0.000,0.000
6473,0,4750,2.409,6.097,7.907,12.122,9.629,0.978,0.978,3.000,11.352,0.000,0.000
6474,0,4751,6.081,6.694,7.337,inf,11.012,6.695,5.651,2.277,10.981,0.000,0.000
6475,0,4752,6.076,6.702,7.337,inf,11.012,6.693,5.642,2.277,10.985,0.000,0.000
6476,0,4753,5.862,6.483,7.351,inf,11.066,6.574,5.364,2.282,10.653,0.000,0.000
6477,0,4754,4.284,2.474,7.647,9.447,11.527,5.239,2.726,2.805,5.229,0.000,0.000
6478,0,4755,4.401,3.900,7.573,9.263,11.561,5.606,2.923,3.766,8.838,0.000,0.000
6479,0,4756,4.229,3.751,7.592,9.275,11.572,5.426,2.724,3.832,8.916,0.000,0.000
6480,0,4757,6.319,4.049,7.425,9.256,11.290,7.296,6.004,2.762,9.174,0.000,0.000
6481,0,4758,6.411,5.086,7.357,9.224,11.261,7.367,6.139,2.730,8.280,0.000,0.000
6482,0,4759,6.182,4.995,7.307,9.345,11.240,7.142,5.911,2.723,7.949,0.000,0.000
6483,0,4760,4.532,0.000,7.665,9.137,11.716,5.673,3.551,3.216,8.628,0.000,0.000
6484,0,4761,4.094,0.000,7.682,9.290,11.677,5.205,3.062,3.275,7.796,0.000,0.000
6485,0,4762,3.309,4.182,7.761,inf,11.428,4.249,2.987,2.794,2.820,0.000,0.000
6486,0,4763,3.518,3.906,7.742,inf,11.459,4.456,3.092,2.831,2.927,0.000,0.000
6487,0,4764,3.884,3.100,7.757,inf,11.530,4.824,3.210,2.929,3.309,0.000,0.000
6488,0,4765,4.149,0.000,7.806,9.753,11.553,5.092,3.357,3.000,3.846,0.000,0.000
6489,0,4766,4.048,0.000,7.761,9.690,11.572,4.970,3.254,3.026,3.506,0.000,0.000
6490,0,4767,4.059,0.000,7.731,9.625,11.552,4.990,3.282,3.057,3.519,0.000,0.000
6491,0,4768,4.094,0.000,7.725,9.592,11.519,5.030,3.333,2.956,3.637,0.000,0.000
6492,0,4769,4.435,0.000,7.707,9.470,11.551,5.369,3.615,2.989,3.864,0.000,0.000
6493,0,4770,4.470,0.846,7.800,9.653,11.567,5.408,3.858,3.064,4.034,0.000,0.000
6494,0,4771,4.423,0.576,7.829,9.662,11.545,5.375,3.873,3.056,4.052,0.000,0.000
6495,0,4772,4.683,0.000,7.706,9.109,11.712,5.672,3.117,2.787,7.266,0.000,0.000
6496,0,4773,4.422,0.000,7.713,9.653,11.722,5.395,2.845,2.851,5.895,0.000,0.000
6497,0,4774,4.773,0.000,7.415,8.972,11.155,5.264,3.804,2.357,3.784,0.000,0.000
6498,0,4775,4.711,0.000,7.425,8.695,11.138,5.260,3.742,2.338,3.667,0.000,0.000
6499,0,4776,4.746,0.000,7.243,8.760,11.215,5.578,3.738,2.447,3.798,0.000,0.000
6500,0,4777,5.039,0.000,7.220,8.796,11.234,5.916,4.038,2.452,4.921,0.000,0.000
6501,0,4778,5.270,1.535,7.172,8.755,11.247,6.174,4.263,2.452,5.826,0.000,0.000
6502,0,4779,4.600,3.581,7.674,9.798,11.240,5.403,3.738,2.401,6.436,0.000,0.000
6503,0,4780,4.416,1.659,7.670,9.309,11.294,5.213,3.645,2.478,3.864,0.000,0.000
6504,0,4781,4.191,1.060,7.649,9.266,11.310,4.973,3.476,2.399,3.611,0.000,0.000
6505,0,4782,3.542,2.287,7.817,10.960,11.326,4.398,2.844,2.677,5.067,0.000,0.000
6506,0,4783,0.499,0.910,8.007,11.319,0.000,0.000,0.000,0.000,5.647,0.000,0.000
6507,0,4784,0.505,0.953,8.007,11.319,0.000,0.000,0.000,0.000,5.455,0.000,0.000
6508,0,4785,4.197,1.789,7.253,9.179,11.520,5.255,2.924,3.029,2.228,0.000,0.000
6509,0,4786,4.373,2.397,7.253,9.179,11.520,5.433,3.105,3.029,2.361,0.000,0.000
6510,0,4787,4.882,3.546,7.323,9.015,11.504,5.983,3.870,3.029,3.310,0.000,0.000
6511,0,4788,4.693,1.456,7.726,9.206,11.724,5.798,3.737,2.932,7.324,0.000,0.000
6512,0,4789,4.313,0.000,7.737,9.241,11.694,5.421,3.404,2.986,7.102,0.000,0.000
6513,0,4790,5.043,2.481,7.184,8.886,11.183,5.987,4.737,2.786,6.795,0.000,0.000
6514,0,4791,5.398,4.058,7.189,8.789,11.139,6.404,5.167,2.920,5.899,0.000,0.000
6515,0,4792,5.335,2.670,7.172,8.755,11.099,6.406,5.186,2.834,6.182,0.000,0.000
6516,0,4793,4.595,5.547,7.320,10.653,10.945,5.476,4.415,2.500,8.361,0.000,0.000
6517,0,4794,4.801,5.281,7.319,10.585,10.979,5.673,4.668,2.497,8.104,0.000,0.000
6518,0,4795,5.149,1.859,7.460,8.784,11.193,6.101,4.558,2.716,4.802,0.000,0.000
6519,0,4796,3.740,0.000,8.003,10.069,11.805,4.854,2.842,3.571,3.622,0.000,0.000
6520,0,4797,3.427,0.000,7.997,11.370,11.566,4.446,2.541,3.167,3.349,0.000,0.000
6521,0,4798,3.317,0.000,7.992,11.699,11.559,4.194,2.319,2.976,4.170,0.000,0.000
6522,0,4799,2.581,0.000,7.998,11.829,11.581,3.199,1.601,2.686,3.465,0.000,0.000
6523,0,4800,4.705,3.153,7.443,8.972,11.170,5.535,4.207,2.785,7.455,0.000,0.000
6524,0,4801,4.609,3.015,7.457,8.970,11.153,5.428,4.120,2.777,7.352,0.000,0.000
6525,0,4802,5.808,3.564,7.155,8.447,10.963,7.037,6.086,3.501,6.865,0.000,0.000
6526,0,4803,5.700,2.860,7.156,8.436,10.932,6.915,5.993,3.432,6.511,0.000,0.000
6527,0,4804,5.409,2.967,7.113,8.417,10.941,6.561,5.712,3.390,3.943,0.000,0.000
6528,0,4805,5.742,3.909,7.125,8.410,10.914,6.906,6.020,3.468,6.422,0.000,0.000
6529,0,4806,5.739,4.227,7.117,8.403,10.961,6.937,5.992,3.568,6.870,0.000,0.000
6530,0,4807,5.772,4.075,7.138,8.419,10.965,6.996,6.023,3.496,7.303,0.000,0.000
6531,0,4808,4.318,3.211,7.394,9.579,11.390,5.254,3.295,2.652,6.393,0.000,0.000
6532,0,4809,4.489,3.833,7.382,9.544,11.409,5.418,3.499,2.690,7.115,0.000,0.000
6533,0,4810,5.831,4.260,7.093,8.634,10.839,6.583,5.704,2.241,8.310,0.000,0.000
6534,0,4811,5.633,4.021,7.085,8.596,10.840,6.392,5.529,2.243,8.051,0.000,0.000
6535,0,4812,5.402,5.612,7.202,9.100,10.763,6.207,5.362,2.781,7.828,0.000,0.000
6536,0,4813,5.652,3.836,7.113,9.433,10.750,6.619,5.937,2.833,8.509,0.000,0.000
6537,0,4814,5.118,3.352,7.472,8.982,11.335,6.059,4.408,2.664,9.089,0.000,0.000
6538,0,4815,4.424,1.852,7.493,9.020,11.333,5.407,3.621,2.608,8.734,0.000,0.000
6539,0,4816,4.635,4.638,7.377,9.330,11.522,5.547,3.696,2.634,8.364,0.000,0.000
6540,0,4817,4.419,4.382,7.379,9.372,11.542,5.334,3.498,2.614,8.031,0.000,0.000
6541,0,4818,4.814,3.580,7.255,8.799,11.298,5.854,4.295,2.937,3.958,0.000,0.000
6542,0,4819,5.054,3.695,7.258,8.774,11.337,6.088,4.540,3.034,4.214,0.000,0.000
6543,0,4820,5.932,2.675,7.069,8.319,10.696,6.971,6.377,3.021,6.234,0.000,0.000
6544,0,4821,5.861,2.482,7.072,8.248,10.682,6.891,6.287,2.970,5.905,0.000,0.000
6545,0,4822,0.533,1.388,8.007,13.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6546,0,4823,0.257,0.943,8.007,13.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6547,0,4824,5.185,3.148,7.192,9.096,11.265,6.235,4.838,3.119,5.904,0.000,0.000
6548,0,4825,5.208,1.608,7.181,9.028,11.245,6.289,4.893,3.062,4.364,0.000,0.000
6549,0,4826,5.084,1.411,7.149,8.744,11.257,6.205,4.674,3.099,3.763,0.000,0.000
6550,0,4827,5.024,1.914,7.125,8.747,11.292,6.172,4.457,3.288,5.604,0.000,0.000
6551,0,4828,5.163,2.074,7.136,8.744,11.318,6.317,4.611,3.301,6.855,0.000,0.000
6552,0,4829,4.215,0.000,7.773,9.254,11.594,5.196,3.204,3.041,4.124,0.000,0.000
6553,0,4830,2.790,6.218,7.891,inf,11.216,2.258,0.101,4.000,11.088,0.000,0.000
6554,0,4831,3.089,7.214,7.907,inf,11.095,2.643,1.028,3.714,12.700,0.000,0.000
6555,0,4832,4.974,5.792,7.605,9.075,11.371,5.889,4.157,2.766,8.519,0.000,0.000
6556,0,4833,4.963,5.658,7.600,9.027,11.470,5.901,4.156,2.926,8.363,0.000,0.000
6557,0,4834,4.126,0.000,7.308,8.672,11.739,5.258,2.635,3.209,4.311,0.000,0.000
6558,0,4835,4.574,0.000,7.307,8.567,11.705,5.702,2.995,3.148,4.702,0.000,0.000
6559,0,4836,3.982,0.000,7.887,9.558,11.709,5.082,2.803,3.246,2.710,0.000,0.000
6560,0,4837,4.023,0.000,7.877,9.548,11.715,5.106,2.821,3.333,2.869,0.000,0.000
6561,0,4838,4.015,0.000,7.876,9.556,11.710,5.097,2.806,3.333,2.885,0.000,0.000
6562,0,4839,4.068,0.969,7.619,9.359,11.726,5.085,2.781,2.991,2.866,0.000,0.000
6563,0,4840,3.953,1.468,7.608,9.379,11.729,4.946,2.391,3.070,4.458,0.000,0.000
6564,0,4841,4.054,3.200,7.518,8.880,11.301,4.893,3.080,2.602,6.844,0.000,0.000
6565,0,4842,4.220,3.976,7.496,8.826,11.305,5.066,3.202,2.620,7.326,0.000,0.000
6566,0,4843,4.675,4.554,7.442,8.747,11.280,5.552,3.808,2.619,7.739,0.000,0.000
6567,0,4844,3.778,1.644,7.972,9.462,11.858,4.856,2.625,3.119,3.959,0.000,0.000
6568,0,4845,4.023,1.969,7.966,9.441,11.842,5.126,2.894,3.174,4.306,0.000,0.000
6569,0,4846,4.232,2.360,7.967,9.478,11.857,5.330,3.044,3.129,4.584,0.000,0.000
6570,0,4847,4.346,2.581,7.962,9.469,11.845,5.438,3.123,3.167,4.729,0.000,0.000
6571,0,4848,4.356,2.522,7.901,9.393,11.750,5.466,3.244,3.431,7.196,0.000,0.000
6572,0,4849,4.074,1.997,7.921,9.543,11.701,5.239,2.937,3.147,8.137,0.000,0.000
6573,0,4850,3.673,1.219,7.966,9.773,11.713,4.807,2.304,3.286,8.530,0.000,0.000
6574,0,4851,4.596,1.360,7.462,8.859,11.581,5.594,3.463,3.034,4.378,0.000,0.000
6575,0,4852,4.152,0.000,7.446,8.765,11.569,5.123,2.900,2.938,3.390,0.000,0.000
6576,0,4853,4.277,0.000,7.714,9.446,11.761,5.496,3.386,3.439,4.542,0.000,0.000
6577,0,4854,3.986,0.000,7.716,9.499,11.780,5.205,3.145,3.532,3.763,0.000,0.000
6578,0,4855,5.500,4.191,7.356,8.264,11.169,6.287,5.071,2.433,8.493,0.000,0.000
6579,0,4856,5.544,3.765,7.346,8.307,11.145,6.317,5.010,2.450,7.812,0.000,0.000
